images,labels,split
Gzl/gzl68.jpg,0,train
Gzl/gzl12.jpg,1,validation
Gzl/gzl26.jpg,1,test
NAL/Nal097.jpg,1,validation
NAL/Nal080.jpg,1,test
FDL/Fdl014.jpg,1,validation
Gbl/Gbl014.jpg,1,validation
A1l/Aal012.jpg,0,train
FCL/Fcl080.jpg,0,test
NFL/Nfl036.jpg,0,train
FEL/Fel038.jpg,0,test
NML/Nml094.jpg,0,train
Fgl/Fgl018.jpg,1,test
FEL/Fel024.jpg,0,train
FFL/Ffl042.jpg,0,validation
Gal/Gal218.jpg,0,test
NML/Nml039.jpg,0,validation
FCL/Fcl098.jpg,0,validation
NCL/Ncl050.jpg,0,train
NDL/Ndl050.jpg,0,test
Gdl/Gdl012.jpg,1,test
NBL/Nbl034.jpg,1,test
FAL/FAL022.JPG,0,validation
NGL/Ngl090.jpg,0,train
NIL/Nil088.jpg,1,train
NAL/Nal047.jpg,1,test
Ggl/Ggl068.jpg,1,test
NCL/Ncl030.jpg,0,test
FBL/FBL042.JPG,0,train
FDL/Fdl014.jpg,1,validation
NAL/Nal097.jpg,1,validation
Gzl/gzl84.jpg,0,train
NBL/Nbl001.jpg,1,test
NLL/NLL052.JPG,0,train
FEL/Fel082.jpg,0,train
A1l/Aal086.jpg,0,train
Gdl/Gdl023.jpg,1,test
FDL/FDL052.JPG,1,test
Ael/Ael498.jpg,1,test
FEL/Fel074.jpg,0,train
FFL/FFL004.JPG,0,train
FAL/FAL094.JPG,1,train
Gcl/Gcl094.jpg,1,test
NDL/ndl013.jpg,0,train
Adl/Adl389.jpg,1,test
Gal/Gal262.jpg,1,validation
NCL/Ncl027.jpg,0,test
NBL/NBL049.JPG,1,validation
NBL/Nbl065.jpg,1,train
Fll/Fll077.jpg,0,train
Adl/Adl305.jpg,1,test
Gcl/Gcl094.jpg,1,test
FCl-1/Fcl068.jpg,1,train
Gcl/Gcl003.jpg,1,train
Gal/Gal113.jpg,1,validation
Ael/Ael475.jpg,0,test
NAL/Nal077.jpg,1,train
FCL/FCL058.JPG,1,validation
NDL/NDL063.JPG,0,test
NBL/Nbl025.jpg,1,test
NGL/Ngl088.jpg,1,train
NAL/Nal084.jpg,1,train
FEL/Fel024.jpg,0,train
Adl/Adl305.jpg,1,test
Gzl/gzl04.jpg,1,test
Fll/Fll116.jpg,1,test
Fhl/Fhl032.jpg,0,test
NCL/Ncl056.jpg,0,test
FAL/FAL006.JPG,1,validation
Fll/Fll085.jpg,1,validation
Fhl/Fhl032.jpg,0,test
Fml/Fml010.jpg,0,train
Gal/Gal062.jpg,0,train
NAL/Nal090.jpg,1,test
Gdl/Gdl021.jpg,1,test
Gal/Gal146.jpg,1,validation
Fll/Fll132.jpg,1,test
Gal/Gal216.jpg,0,train
NDL/Ndl052.jpg,0,test
A2l/Abl167.jpg,0,validation
Ggl/Ggl062.jpg,0,test
NAL/Nal099.jpg,1,train
Gal/Gal058.jpg,0,train
Fll/Fll132.jpg,1,test
New/newl059.jpg,1,train
NBL/Nbl063.jpg,1,test
NBL/Nbl022.jpg,1,validation
Adl/Adl329.jpg,0,train
Adl/Adl371.jpg,0,test
Gal/Gal218.jpg,0,test
Fll/Fll039.jpg,0,train
FFL/Ffl094.jpg,1,test
NEL/Nel008.jpg,0,test
NGL/Ngl043.jpg,0,test
Fll/Fll069.jpg,1,validation
NAL/Nal035.jpg,1,test
Fll/Fll019.jpg,0,train
Gcl/Gcl094.jpg,1,test
Gal/Gal039.jpg,1,validation
FFL/FFL068.JPG,1,test
NAL/Nal049.jpg,1,train
FBL/Fbl018.jpg,0,test
NLL/Nll002.jpg,1,test
Gal/Gal049.jpg,0,test
NCL/Ncl030.jpg,0,test
NIL/Nil029.jpg,0,test
Fll/Fll045.jpg,1,test
NBL/NBL041.JPG,1,validation
NIL/Nil068.jpg,1,train
Ggl/Ggl068.jpg,1,test
Gdl/Gdl021.jpg,1,test
Ael/Ael481.jpg,0,validation
Fgl/Fgl082.jpg,1,test
NML/Nml012.jpg,0,validation
New/newl036.jpg,1,validation
FCL/FCL084.JPG,1,train
New/newl014.jpg,1,test
NBL/Nbl095.jpg,0,validation
FBL/Fbl092.jpg,0,validation
Fgl/Fgl083.jpg,1,test
FBL/Fbl098.jpg,0,test
NGL/Ngl057.jpg,1,test
Ggl/Ggl040.jpg,1,validation
FBL/Fbl082.jpg,1,test
Gal/Gal039.jpg,1,validation
Fml/Fml010.jpg,0,train
Adl/Adl329.jpg,0,train
Fgl/Fgl087.jpg,0,validation
NIL/Nil004.jpg,0,test
NCL/Ncl032.jpg,0,test
Ael/Ael498.jpg,1,test
FBL/FBL046.JPG,1,train
FEL/Fel024.jpg,0,train
NBL/Nbl031.jpg,1,test
NBL/Nbl019.jpg,1,train
FBL/Fbl082.jpg,1,test
FBL/Fbl054.jpg,0,train
FCL/FCL054.JPG,1,train
NFL/Nfl054.jpg,1,validation
Gdl/Gdl037.jpg,1,test
FCL/Fcl030.jpg,0,test
FAL/Fal072.jpg,0,validation
FFL/Ffl094.jpg,1,test
NLL/Nll030.jpg,0,train
A2l/Abl137.jpg,0,test
NGL/Ngl098.jpg,0,validation
NCL/Ncl063.jpg,0,test
NLL/Nll106.jpg,0,validation
NAL/Nal090.jpg,1,test
Ggl/Ggl078.jpg,0,test
A1l/Aal004.jpg,0,validation
NAL/Nal077.jpg,1,train
NAL/Nal002.jpg,1,validation
Ggl/Ggl058.jpg,1,train
Fgl/Fgl018.jpg,1,test
NLL/Nll042.jpg,0,test
Fgl/Fgl014.jpg,0,train
NBL/Nbl065.jpg,1,train
FBL/FBL042.JPG,0,train
NGL/Ngl062.jpg,1,test
Fgl/Fgl044.jpg,1,test
NBL/Nbl030.jpg,1,train
NFL/nfl070.jpg,1,validation
NFL/nfl070.jpg,1,validation
A1l/Aal052.jpg,0,train
NLL/Nll004.jpg,1,train
Ael/Ael448.jpg,0,test
FDL/FDL036.JPG,1,train
Adl/Adl389.jpg,1,test
Gcl/Gcl073.jpg,0,train
NFL/Nfl063.jpg,1,train
NAL/Nal033.jpg,1,train
NAL/Nal005.jpg,1,test
NAL/Nal057.jpg,1,validation
Fgl/Fgl090.jpg,0,validation
NML/Nml020.jpg,1,validation
FDL/FDL036.JPG,1,train
NDL/Ndl068.jpg,0,validation
Adl/Adl381.jpg,0,train
NHL/Nhl009.jpg,1,train
Ael/Ael475.jpg,0,test
FFL/Ffl100.jpg,0,train
NIL/Nil090.jpg,1,train
FDL/Fdl030.jpg,0,test
Gzl/gzl50.jpg,1,test
NCL/Ncl063.jpg,0,test
NBL/Nbl080.jpg,0,train
NBL/Nbl001.jpg,1,test
FBL/FBL020.JPG,1,validation
Fll/Fll065.jpg,0,validation
NBL/Nbl054.jpg,1,test
Fgl/Fgl083.jpg,1,test
NAL/Nal075.jpg,1,train
Fll/Fll097.jpg,1,test
Gal/Gal062.jpg,0,train
Gcl/Gcl094.jpg,1,test
NBL/Nbl001.jpg,1,test
Gcl/Gcl094.jpg,1,test
Fgl/Fgl020.jpg,0,train
Ael/Ael494.jpg,1,train
FBL/Fbl002.jpg,0,test
Fll/Fll085.jpg,1,validation
NFL/Nfl063.jpg,1,train
FEL/Fel016.jpg,0,train
A1l/Aal004.jpg,0,validation
NIL/Nil078.jpg,1,validation
FDL/FDL052.JPG,1,test
Fgl/Fgl006.jpg,1,test
NAL/Nal033.jpg,1,train
FAL/Fal078.jpg,1,train
Gal/Gal062.jpg,0,train
A2l/Abl157.jpg,0,train
NML/Nml030.jpg,0,train
NDL/Ndl018.jpg,0,train
NBL/Nbl007.jpg,1,validation
Adl/Adl389.jpg,1,test
NEL/Nel012.jpg,0,train
NML/Nml049.jpg,0,test
FDL/Fdl002.jpg,0,test
New/newl045.jpg,1,train
FEL/Fel098.jpg,1,train
Fll/Fll126.jpg,1,validation
Fll/Fll136.jpg,1,test
NDL/Ndl018.jpg,0,train
FAL/FAL042.JPG,0,train
FEL/Fel098.jpg,1,train
Fll/Fll142.jpg,0,test
NIL/Nil090.jpg,1,train
NBL/Nbl046.jpg,1,train
NBL/Nbl006.jpg,1,test
NAL/Nal005.jpg,1,test
Fil/Fil062.jpg,0,train
NLL/Nll069.jpg,0,train
FEL/Fel098.jpg,1,train
NBL/Nbl022.jpg,1,validation
NLL/Nll104.jpg,0,train
Gal/Gal222.jpg,0,test
New/newl047.jpg,1,test
Gdl/Gdl021.jpg,1,test
Fgl/Fgl010.jpg,0,test
A1l/Aal008.jpg,0,test
FFL/Ffl080.jpg,1,train
FBL/Fbl080.jpg,0,test
NAL/Nal097.jpg,1,validation
NGL/Ngl013.jpg,1,train
Fll/Fll045.jpg,1,test
New/newl043.jpg,1,train
NIL/Nil006.jpg,0,validation
NLL/Nll016.jpg,0,test
NGL/Ngl088.jpg,1,train
Gzl/gzl28.jpg,1,validation
Ggl/Ggl034.jpg,0,test
NGL/Ngl002.jpg,1,validation
NIL/Nil084.jpg,1,validation
Ael/Ael498.jpg,1,test
NGL/Ngl066.jpg,1,test
NAL/Nal099.jpg,1,train
NGL/Ngl013.jpg,1,train
NAL/Nal070.jpg,1,test
NIL/Nil080.jpg,1,test
Ael/Ael431.jpg,0,train
NAL/Nal058.jpg,1,train
Gzl/gzl42.jpg,0,test
FBL/Fbl010.jpg,0,train
NBL/Nbl017.jpg,1,test
NAL/Nal066.jpg,1,test
FCL/Fcl080.jpg,0,test
Ael/Ael431.jpg,0,train
NBL/Nbl022.jpg,1,validation
NML/Nml067.jpg,0,train
Fgl/Fgl057.jpg,1,test
NGL/Ngl037.jpg,0,train
NFL/Nfl042.jpg,0,train
FAL/Fal072.jpg,0,validation
NDL/Ndl037.jpg,0,train
FAL/FAL038.JPG,0,test
NIL/Nil078.jpg,1,validation
Fll/Fll085.jpg,1,validation
Ggl/Ggl002.jpg,0,train
NFL/Nfl034.jpg,0,test
A1l/Aal086.jpg,0,train
Adl/Adl313.jpg,1,test
FFL/Ffl084.jpg,0,test
Ggl/Ggl026.jpg,0,train
Gal/Gal058.jpg,0,train
FEL/Fel098.jpg,1,train
NCL/Ncl076.jpg,0,train
Gcl/Gcl003.jpg,1,train
NBL/Nbl015.jpg,1,train
NGL/Ngl057.jpg,1,test
A2l/Abl112.jpg,0,test
Gal/Gal211.jpg,1,validation
FEL/Fel034.jpg,0,train
NAL/Nal033.jpg,1,train
FFL/FFL006.JPG,0,train
Ggl/Ggl036.jpg,1,validation
FBL/Fbl010.jpg,0,train
Fll/Fll069.jpg,1,validation
Fil/Fil088.jpg,0,validation
A3l/Acl245.jpg,0,validation
Gcl/Gcl003.jpg,1,train
NML/Nml016.jpg,0,validation
FFL/Ffl092.jpg,1,train
NFL/Nfl036.jpg,0,train
Gzl/gzl64.jpg,1,test
Gcl/Gcl003.jpg,1,train
NDL/Ndl069.jpg,0,validation
NBL/Nbl088.jpg,0,test
NML/Nml079.jpg,1,validation
Gal/Gal152.jpg,0,test
Gzl/gzl20.jpg,1,validation
FBL/Fbl072.jpg,0,test
NGL/Ngl002.jpg,1,validation
NHL/Nhl013.jpg,0,train
Fll/Fll130.jpg,1,test
FBL/Fbl072.jpg,0,test
NFL/Nfl042.jpg,0,train
Fgl/Fgl036.jpg,0,train
NBL/Nbl006.jpg,1,test
FCL/Fcl030.jpg,0,test
FAL/Fal020.jpg,0,train
Gal/Gal039.jpg,1,validation
NDL/Ndl037.jpg,0,train
NAL/Nal086.jpg,1,train
Ael/Ael498.jpg,1,test
New/newl034.jpg,0,train
NIL/Nil064.jpg,1,validation
NIL/Nil086.jpg,1,test
NBL/Nbl028.jpg,1,validation
NLL/Nll062.jpg,0,train
NAL/Nal097.jpg,1,validation
FFL/Ffl094.jpg,1,test
NDL/ndl013.jpg,0,train
New/newl051.jpg,1,test
FBL/Fbl098.jpg,0,test
NBL/Nbl034.jpg,1,test
NIL/Nil070.jpg,1,train
NIL/Nil002.jpg,0,test
A1l/Aal004.jpg,0,validation
FDL/Fdl030.jpg,0,test
FCL/Fcl014.jpg,0,train
NAL/Nal077.jpg,1,train
Fhl/Fhl094.jpg,0,validation
Gcl/Gcl094.jpg,1,test
NCL/Ncl051.jpg,0,train
FAL/FAL094.JPG,1,train
A2l/Abl193.jpg,0,train
Fll/Fll085.jpg,1,validation
Fil/Fil010.jpg,1,train
NCL/Ncl044.jpg,0,test
Adl/Adl358.jpg,0,test
A3l/Acl239.jpg,0,train
Fml/Fml010.jpg,0,train
NGL/Ngl006.jpg,1,validation
FCL/Fcl026.jpg,1,train
NML/Nml022.jpg,1,test
NAL/Nal075.jpg,1,train
Fll/Fll097.jpg,1,test
