images,labels,split
NEL/Nel008.jpg,0,test
Ael/Ael475.jpg,0,test
Gal/Gal033.jpg,0,test
FBL/Fbl030.jpg,0,test
NAL/Nal047.jpg,1,test
NAL/Nal066.jpg,1,test
New/newl053.jpg,1,test
NAL/Nal005.jpg,1,test
NAL/Nal070.jpg,1,test
NGL/Ngl055.jpg,1,test
NLL/Nll002.jpg,1,test
Gzl/gzl50.jpg,1,test
Fgl/Fgl082.jpg,1,test
Fll/Fll108.jpg,1,test
Fll/Fll118.jpg,1,test
NBL/Nbl063.jpg,1,test
NGL/Ngl066.jpg,1,test
NML/Nml024.jpg,1,test
Fgl/Fgl006.jpg,1,test
Fll/Fll136.jpg,1,test
NBL/Nbl040.jpg,1,test
NGL/Ngl057.jpg,1,test
NHL/Nhl017.jpg,1,test
NIL/Nil086.jpg,1,test
Gcl/Gcl039.jpg,1,test
NBL/Nbl042.jpg,1,test
NBL/Nbl088.jpg,0,test
NCL/Ncl095.jpg,0,test
NDL/Ndl074.jpg,0,test
NDL/Ndl081.jpg,0,test
NGL/Ngl078.jpg,0,test
Adl/Adl358.jpg,0,test
Ael/Ael407.jpg,0,test
Ael/Ael484.jpg,0,test
Gal/Gal191.jpg,0,test
Adl/Adl389.jpg,1,test
